,date,activity,gender,number,x_axis,y_axis,z_axis,axis_avg
4337,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4338,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4339,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4340,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4341,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4342,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4343,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,53.0,42.333333333333336
4344,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0,41.333333333333336
4345,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,53.0,41.0
4346,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,53.0,42.0
4347,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4348,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4349,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4350,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4351,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
4352,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
4353,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4354,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4355,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4356,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
4357,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4358,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4359,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4360,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4361,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0,40.666666666666664
4362,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4363,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4364,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4365,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0,41.333333333333336
4366,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4367,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0,40.666666666666664
4368,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4369,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4370,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4371,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4372,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4373,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4374,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0,42.0
4375,2011-03-24-13-17-42,eat_meat,f,1,35.0,40.0,51.0,42.0
4376,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0,41.0
4377,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0,42.0
4378,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4379,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
4380,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4381,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4382,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4383,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4384,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4385,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0,42.0
4386,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4387,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0,40.666666666666664
4388,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4389,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4390,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4391,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
4392,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4393,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4394,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4395,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4396,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4397,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4398,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4399,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4400,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4401,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0,41.333333333333336
4402,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4403,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4404,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4405,2011-03-24-13-17-42,eat_meat,f,1,36.0,39.0,52.0,42.333333333333336
4406,2011-03-24-13-17-42,eat_meat,f,1,34.0,40.0,52.0,42.0
4407,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4408,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4409,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4410,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,51.0,40.666666666666664
4411,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4412,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4413,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4414,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4415,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4416,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0,41.333333333333336
4417,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0,40.666666666666664
4418,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4419,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4420,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4421,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4422,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4423,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4424,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4425,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4426,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,51.0,40.666666666666664
4427,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4428,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4429,2011-03-24-13-17-42,eat_meat,f,1,33.0,39.0,52.0,41.333333333333336
4430,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4431,2011-03-24-13-17-42,eat_meat,f,1,33.0,39.0,52.0,41.333333333333336
4432,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4433,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4434,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
4435,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4436,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4437,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4438,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4439,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0,41.333333333333336
4440,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4441,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0,40.666666666666664
4442,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0,41.333333333333336
4443,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4444,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4445,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4446,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4447,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4448,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4449,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4450,2011-03-24-13-17-42,eat_meat,f,1,34.0,40.0,52.0,42.0
4451,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4452,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4453,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4454,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4455,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4456,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4457,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
4458,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0,40.666666666666664
4459,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4460,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4461,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0,42.0
4462,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4463,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4464,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4465,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4466,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4467,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,53.0,41.0
4468,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0,40.666666666666664
4469,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,53.0,42.0
4470,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4471,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4472,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4473,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4474,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4475,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4476,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4477,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4478,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4479,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4480,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4481,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4482,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4483,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4484,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4485,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4486,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4487,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4488,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4489,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4490,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4491,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4492,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4493,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4494,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4495,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4496,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4497,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4498,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4499,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4500,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4501,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4502,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,51.0,40.333333333333336
4503,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,51.0,41.666666666666664
4504,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4505,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0,41.333333333333336
4506,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4507,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4508,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4509,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4510,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4511,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4512,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4513,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4514,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0,41.0
4515,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0,41.0
4516,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4517,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4518,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4519,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4520,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4521,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4522,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4523,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4524,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4525,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4526,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4527,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0,42.0
4528,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4529,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4530,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0,41.333333333333336
4531,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0,41.333333333333336
4532,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4533,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4534,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4535,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4536,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4537,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4538,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4539,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4540,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0,41.333333333333336
4541,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4542,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4543,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4544,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4545,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4546,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4547,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4548,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4549,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4550,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4551,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4552,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0,42.0
4553,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4554,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4555,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4556,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4557,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4558,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4559,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0,41.0
4560,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0,40.666666666666664
4561,2011-03-24-13-17-42,eat_meat,f,1,33.0,39.0,52.0,41.333333333333336
4562,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0,42.0
4563,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4564,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4565,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4566,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4567,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4568,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4569,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4570,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4571,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4572,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4573,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4574,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4575,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4576,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4577,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4578,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4579,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4580,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4581,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4582,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4583,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,51.0,41.666666666666664
4584,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4585,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4586,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4587,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4588,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4589,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4590,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,51.0,40.333333333333336
4591,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4592,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4593,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4594,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0,41.333333333333336
4595,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4596,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0,41.333333333333336
4597,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4598,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0,40.666666666666664
4599,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4600,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4601,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4602,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4603,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4604,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4605,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4606,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0,41.0
4607,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4608,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4609,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4610,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4611,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0,41.333333333333336
4612,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,53.0,41.0
4613,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4614,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4615,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4616,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0,41.666666666666664
4617,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0,41.0
4618,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4619,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,53.0,42.0
4620,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4621,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,50.0,40.666666666666664
4622,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4623,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4624,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4625,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4626,2011-03-24-13-17-42,eat_meat,f,1,33.0,39.0,52.0,41.333333333333336
4627,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0,41.666666666666664
4628,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4629,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,52.0,40.333333333333336
4630,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4631,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4632,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4633,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4634,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4635,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0,41.333333333333336
4636,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0,41.333333333333336
4637,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4638,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4639,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0,41.0
4640,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0,41.0
4641,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4642,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0,42.0
4643,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,51.0,41.333333333333336
4644,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4645,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
4646,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0,41.666666666666664
4647,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0,41.666666666666664
4648,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0,41.333333333333336
4649,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0,41.0
